sku,product type,price,availability,number of products sold,revenue generated,customer demographics,stock levels,order date,lead times,order quantities,shipping date,shipping times,shipping carriers,shipping costs,supplier name,location,lead time,production volumes,manufacturing lead time,manufacturing costs,inspection results,defect rates,transportation modes,routes,costs
SKU3340,cosmetics,98.81861874,38,362,35772.33998,Unknown,39,17-01-2017,9,57,19-02-2017,8,Carrier C,7.855726043,Supplier 5,Mumbai,25,280,7,10.62480814,Fail,3.042674531,Sea,Route B,702.4368142
SKU3341,skincare,20.13267045,44,921,18542.18949,Female,54,23-07-2018,1,31,28-08-2018,7,Carrier B,1.4481476,Supplier 5,Chennai,29,585,12,5.176156979,Pending,2.659262423,Rail,Route A,868.9155421
SKU3342,skincare,18.80853458,21,224,4213.111745,Unknown,32,26-08-2017,13,23,03-09-2017,6,Carrier B,1.527272728,Supplier 1,Mumbai,2,537,18,81.39514586,Pass,1.929878073,Rail,Route A,279.0325633
SKU3343,cosmetics,53.26667541,38,910,48472.67462,Female,14,13-10-2019,20,70,26-10-2019,6,Carrier C,7.130149041,Supplier 2,Delhi,7,784,21,21.3293567,Fail,3.126940008,Rail,Route A,585.4187083
SKU3344,skincare,96.58489877,37,548,52928.52452,Female,70,24-02-2017,21,38,22-03-2017,8,Carrier B,5.980644546,Supplier 4,Chennai,18,890,10,98.45226134,Fail,0.041715222,Sea,Route A,301.2994536
SKU3345,haircare,74.94426793,57,802,60105.30288,Non-binary,64,09-10-2018,7,92,09-11-2018,4,Carrier B,2.99314669,Supplier 3,Mumbai,27,189,28,46.92731252,Pending,0.211350782,Road,Route B,195.2322679
SKU3346,haircare,74.53823136,59,800,59630.58509,Non-binary,67,11-04-2017,9,100,15-05-2017,4,Carrier B,3.028297719,Supplier 3,Mumbai,30,255,30,44.97608041,Pending,0.243695688,Road,Route B,192.7514206
SKU3347,haircare,26.43450151,59,163,4308.823746,Male,105,16-02-2016,6,48,04-03-2016,1,Carrier A,4.478569774,Supplier 5,Bangalore,16,637,29,14.35941575,Pending,1.86047455,Road,Route A,716.4023728
SKU3348,haircare,80.09608946,12,783,62715.23805,Unknown,49,12-06-2016,7,11,16-07-2016,5,Carrier B,4.030083751,Supplier 3,Delhi,29,734,3,17.81897805,Pending,2.298943138,Rail,Route B,270.9409625
SKU3349,skincare,52.44783558,95,197,10332.22361,Unknown,38,23-04-2020,10,90,14-05-2020,3,Carrier A,4.566709931,Supplier 4,Chennai,18,675,13,80.9739398,Fail,3.700075386,Road,Route C,489.1042501
SKU3350,cosmetics,39.20946444,56,419,16428.7656,Female,94,03-06-2017,16,11,25-06-2017,1,Carrier B,2.422218494,Supplier 4,Bangalore,21,519,1,107.2260516,Fail,0.378535103,Road,Route C,767.9645461
SKU3351,cosmetics,79.58057558,85,118,9390.507919,Female,36,24-11-2018,15,89,10-12-2018,9,Carrier C,3.365894633,Supplier 1,Chennai,7,403,18,51.79129749,Fail,0.102665952,Air,Route C,681.3174022
SKU3352,cosmetics,79.02991993,10,444,35089.28445,Female,50,18-10-2016,27,80,27-10-2016,8,Carrier C,4.783754994,Supplier 1,Delhi,1,346,1,57.25580727,Pass,0.59251095,Sea,Route C,524.9773056
SKU3353,cosmetics,89.61162803,55,592,53050.08379,Unknown,69,16-01-2016,27,11,10-02-2016,6,Carrier B,6.477508877,Supplier 5,Chennai,19,834,3,63.46971772,Pending,0.017944204,Air,Route C,542.4747824
SKU3354,skincare,14.1758996,56,256,3629.030297,Non-binary,47,25-06-2016,21,5,17-07-2016,4,Carrier A,2.379495784,Supplier 3,Bangalore,18,705,7,21.43741632,Pending,3.482734635,Sea,Route A,624.9900902
SKU3355,cosmetics,72.1266213,23,93,6707.77578,Unknown,94,14-08-2019,23,8,17-09-2019,6,Carrier C,2.521285521,Supplier 5,Delhi,28,142,31,13.82159602,Pass,2.985587073,Rail,Route A,339.9995664
SKU3356,haircare,43.71206691,92,28,1223.937874,Female,8,28-01-2018,11,19,25-02-2018,4,Carrier B,6.26420299,Supplier 1,Bangalore,24,820,16,11.46608691,Pass,1.683474691,Road,Route C,194.5512909
SKU3357,haircare,66.8468113,39,342,22861.60947,Unknown,100,21-07-2016,32,89,26-07-2016,4,Carrier A,1.243646459,Supplier 4,Kolkata,1,538,3,34.03747803,Fail,2.282754702,Road,Route B,419.7598344
SKU3358,haircare,44.85364062,91,42,1883.852906,Female,11,26-09-2018,12,23,21-10-2018,4,Carrier B,5.743084172,Supplier 1,Bangalore,21,749,15,10.89070858,Pass,1.87471766,Road,Route C,169.218126
SKU3359,haircare,34.22221583,29,172,5886.221123,Non-binary,10,09-10-2019,6,61,18-10-2019,8,Carrier B,1.20722359,Supplier 2,Bangalore,1,360,15,98.56785059,Fail,1.878923929,Rail,Route A,314.8766331
SKU3360,skincare,46.81322629,31,173,8098.688148,Male,7,22-06-2017,16,45,20-07-2017,4,Carrier B,2.711211854,Supplier 3,Chennai,24,442,10,60.94705523,Pending,3.035290193,Rail,Route C,664.2503608
SKU3361,skincare,88.07419171,97,913,80411.73703,Male,4,06-10-2020,16,46,26-10-2020,9,Carrier B,9.686203729,Supplier 1,Kolkata,11,953,20,21.59243459,Pending,0.357358375,Rail,Route A,609.9238161
SKU3362,skincare,31.26780048,88,242,7566.807717,Male,101,08-04-2017,23,56,12-04-2017,3,Carrier B,1,Supplier 1,Delhi,1,616,15,86.45490987,Pending,1.370916298,Air,Route B,773.3123023
SKU3363,haircare,68.98347448,11,782,53945.07704,Unknown,44,22-12-2017,7,12,23-01-2018,5,Carrier B,3.688431335,Supplier 3,Delhi,27,669,1,20.66809495,Pending,2.615864735,Rail,Route B,294.5053372
SKU3364,haircare,4.388133105,28,213,934.6723514,Male,13,06-05-2019,26,5,12-06-2019,8,Carrier C,8.987926425,Supplier 2,Bangalore,29,416,5,38.23837686,Pending,3.783239443,Air,Route A,756.4616863
SKU3365,skincare,103.8171915,3,813,84403.37669,Male,72,05-06-2017,11,16,16-06-2017,1,Carrier B,8.217925354,Supplier 1,Mumbai,10,738,29,8.751863426,Pending,2.307221844,Air,Route C,609.4405353
SKU3366,cosmetics,53.06180717,31,910,48286.24453,Female,7,25-07-2020,18,75,09-08-2020,6,Carrier C,7.568332962,Supplier 2,Delhi,9,805,15,24.67890715,Fail,2.792137081,Rail,Route A,668.8299992
SKU3367,haircare,3.314028539,51,65,215.4118551,Male,44,14-05-2017,18,1,31-05-2017,9,Carrier A,8.461022703,Supplier 4,Mumbai,8,577,10,65.62178473,Fail,3.628950595,Road,Route A,587.4279241
SKU3368,cosmetics,83.73047034,84,28,2344.45317,Female,20,02-02-2016,20,63,09-02-2016,2,Carrier C,8.006998386,Supplier 5,Chennai,5,165,1,73.66658529,Fail,1.371401503,Road,Route B,876.0981077
SKU3369,haircare,39.92330464,34,170,6786.961789,Non-binary,0,22-12-2019,7,60,03-01-2020,8,Carrier B,1.111769468,Supplier 2,Bangalore,4,351,19,97.14569403,Fail,2.133256223,Rail,Route A,315.2500551
SKU3370,skincare,11.98579236,53,243,2912.547544,Non-binary,47,28-07-2018,19,15,20-08-2018,4,Carrier A,2.602559317,Supplier 3,Bangalore,19,703,10,19.65379289,Pending,3.797216213,Sea,Route A,752.4138647
SKU3371,haircare,66.24460214,9,770,51008.34364,Unknown,50,17-10-2020,5,5,17-11-2020,5,Carrier B,4.143723916,Supplier 3,Delhi,26,663,2,21.2818638,Pending,2.69286889,Rail,Route B,252.2545738
SKU3372,skincare,59.9778291,63,87,5218.071132,Non-binary,32,01-12-2020,12,63,31-12-2020,6,Carrier C,1.85901825,Supplier 5,Kolkata,24,961,18,37.92774135,Fail,4.913323303,Rail,Route A,252.7469238
SKU3373,skincare,59.75008836,60,502,29994.54436,Non-binary,99,19-02-2017,1,22,01-03-2017,3,Carrier B,8.996956334,Supplier 4,Kolkata,7,834,4,78.12560773,Pending,1.412968628,Air,Route A,227.9611737
SKU3374,haircare,76.68635635,31,35,2684.022472,Non-binary,30,04-06-2017,17,8,15-06-2017,3,Carrier C,7.447049056,Supplier 2,Mumbai,8,91,21,20.87372163,Fail,1.765078329,Rail,Route B,775.9131292
SKU3375,skincare,8.874877908,33,967,8582.006937,Female,19,08-09-2016,23,26,09-10-2016,3,Carrier B,2.288207398,Supplier 2,Delhi,28,628,20,42.67654685,Fail,4.177180605,Air,Route C,363.4559828
SKU3376,cosmetics,40.28065879,63,432,17401.2446,Female,90,23-09-2018,19,10,17-10-2018,1,Carrier B,2.334239589,Supplier 4,Bangalore,23,607,1,94.3436325,Fail,0.383292873,Road,Route C,735.7552194
SKU3377,skincare,5.217035562,26,862,4497.084654,Non-binary,11,07-10-2016,5,60,21-10-2016,8,Carrier A,3.75996794,Supplier 1,Delhi,6,439,3,83.2308851,Fail,3.204762236,Air,Route A,845.2733722
SKU3378,skincare,14.89551748,11,986,14686.98024,Non-binary,51,20-05-2017,11,83,11-06-2017,2,Carrier C,8.043505363,Supplier 5,Kolkata,20,816,2,97.91155772,Pass,1.608640433,Road,Route B,746.1063859
SKU3379,haircare,76.95017423,60,673,51787.46726,Unknown,5,05-11-2016,16,24,01-12-2016,9,Carrier B,8.649049669,Supplier 4,Mumbai,17,417,26,58.83150962,Pending,1.173940275,Air,Route A,841.0988636
SKU3380,skincare,24.76984768,55,698,17289.35368,Female,7,02-07-2017,15,19,03-08-2017,8,Carrier A,2.344290667,Supplier 5,Kolkata,24,867,27,40.7747922,Fail,3.131831487,Road,Route A,371.3442984
SKU3381,haircare,3.686559849,61,66,243.31295,Male,56,06-09-2017,18,4,24-09-2017,9,Carrier A,7.975218507,Supplier 4,Mumbai,9,530,16,62.03367752,Fail,3.119881563,Road,Route A,540.6677925
SKU3382,skincare,46.13667774,32,158,7289.595083,Male,6,08-04-2016,19,47,06-05-2016,4,Carrier B,2.922436397,Supplier 3,Chennai,24,439,5,56.43914045,Pending,3.248769921,Rail,Route C,615.645088
SKU3383,haircare,31.34081542,9,623,19525.32801,Non-binary,37,09-07-2018,23,66,05-08-2018,3,Carrier B,4.643236736,Supplier 1,Kolkata,24,465,30,32.78687104,Pass,2.307376659,Road,Route B,867.7632696
SKU3384,cosmetics,76.15813599,59,740,56357.02063,Male,58,20-10-2018,20,86,19-11-2018,7,Carrier A,4.072361121,Supplier 2,Mumbai,23,971,10,65.2701912,Pending,0.676682741,Sea,Route A,110.7316703
SKU3385,skincare,100.985246,30,569,57460.60496,Non-binary,62,23-02-2020,30,82,23-03-2020,5,Carrier B,2.00167276,Supplier 1,Kolkata,24,556,14,6.166168581,Pending,0.10289425,Air,Route B,944.9604165
SKU3386,skincare,102.0703287,23,555,56649.03245,Non-binary,59,23-03-2017,31,73,21-04-2017,5,Carrier B,1.976197749,Supplier 1,Kolkata,24,549,11,6.272402755,Pending,0.09168205,Air,Route B,837.8448445
SKU3387,cosmetics,3.088593736,99,989,3054.619205,Unknown,82,23-02-2020,26,71,14-03-2020,9,Carrier B,6.343047074,Supplier 2,Delhi,11,958,14,57.5112932,Pass,1.543785732,Rail,Route B,808.3438776
SKU3388,cosmetics,63.54864844,32,482,30630.44855,Non-binary,107,08-04-2020,15,26,27-04-2020,7,Carrier B,6.639127523,Supplier 1,Kolkata,12,199,7,1.776780012,Fail,0.481609607,Air,Route A,326.2843431
SKU3389,skincare,14.17252845,94,739,10473.49852,Female,61,08-10-2017,29,33,04-11-2017,2,Carrier A,9.082850613,Supplier 3,Mumbai,25,549,33,34.86033577,Pending,4.382844396,Road,Route B,472.5178362
SKU3390,cosmetics,60.1362767,33,487,29286.36675,Non-binary,90,15-11-2016,15,26,04-12-2016,7,Carrier B,6.685798623,Supplier 1,Kolkata,12,219,5,1.807763378,Fail,0.490268772,Air,Route A,325.7098413
SKU3391,skincare,76.18178319,38,785,59802.6998,Unknown,84,28-12-2016,15,59,31-01-2017,4,Carrier C,6.66667627,Supplier 3,Kolkata,30,771,7,29.22527094,Pass,1.957393266,Road,Route A,807.8606859
SKU3392,haircare,27.89285257,52,894,24936.21019,Unknown,74,26-06-2018,1,65,27-07-2018,10,Carrier A,8.717819498,Supplier 4,Kolkata,21,781,25,52.05987432,Fail,2.801272022,Rail,Route C,194.5889134
SKU3393,cosmetics,81.1757845,45,375,30440.91919,Male,13,12-08-2020,25,65,30-08-2020,5,Carrier B,1.595647285,Supplier 4,Chennai,13,431,2,47.04436102,Fail,4.612832278,Road,Route A,947.0815709
SKU3394,cosmetics,52.80398188,32,922,48685.2713,Female,10,07-07-2019,17,68,19-07-2019,6,Carrier C,7.966837433,Supplier 2,Delhi,6,827,15,21.00462269,Fail,3.118554041,Rail,Route A,590.3043411
SKU3395,skincare,100.7170698,31,558,56200.12497,Non-binary,47,19-03-2020,30,81,20-04-2020,5,Carrier B,2.180490491,Supplier 1,Kolkata,27,575,12,5.261592148,Pending,0.091753173,Air,Route B,938.5653587
SKU3396,skincare,59.58255008,63,504,30029.60524,Non-binary,90,25-06-2019,1,27,09-07-2019,3,Carrier B,10.49469794,Supplier 4,Kolkata,11,877,10,80.26282633,Pending,1.47329703,Air,Route A,225.692251
SKU3397,cosmetics,69.67698029,0,255,17767.62997,Female,44,16-03-2018,7,71,06-04-2018,7,Carrier B,8.727185108,Supplier 1,Kolkata,14,294,7,42.86826728,Pass,3.762225356,Road,Route B,745.949458
SKU3398,haircare,45.29716364,87,29,1313.617746,Female,18,05-11-2018,12,17,01-12-2018,4,Carrier B,6.82257551,Supplier 1,Bangalore,22,790,17,11.64144562,Pass,1.945559159,Road,Route C,185.5911172
SKU3399,skincare,47.8530923,103,183,8757.11589,Unknown,58,11-03-2020,9,97,04-04-2020,3,Carrier A,4.412495685,Supplier 4,Chennai,21,669,13,88.84155883,Fail,3.702572839,Road,Route C,464.6812873
SKU3400,skincare,27.62474177,90,234,6464.189575,Male,97,25-06-2019,23,49,29-06-2019,3,Carrier B,1.020596784,Supplier 1,Delhi,1,602,14,90.46511811,Pending,1.476712541,Air,Route B,687.0396103
SKU3401,haircare,89.68851539,104,627,56234.69915,Unknown,71,01-09-2019,24,79,06-10-2019,10,Carrier A,9.216105198,Supplier 5,Chennai,25,599,20,30.9947913,Pass,4.627777482,Air,Route B,433.1063224
SKU3402,skincare,7.551597527,78,282,2129.550503,Female,0,08-08-2020,4,81,14-08-2020,1,Carrier B,4.011422964,Supplier 1,Bangalore,5,395,20,74.0496653,Pass,1.002453049,Air,Route A,932.4731422
SKU3403,cosmetics,60.56483962,1,253,15322.90443,Female,52,01-08-2017,6,64,22-08-2017,7,Carrier B,7.993656436,Supplier 1,Kolkata,14,369,9,40.19139126,Pass,3.8527912,Road,Route B,756.2421712
SKU3404,skincare,23.53092569,57,697,16401.05521,Female,21,09-05-2019,16,20,10-06-2019,8,Carrier A,2.404787916,Supplier 5,Kolkata,24,856,27,39.84197201,Fail,3.14651292,Road,Route A,406.9415058
SKU3405,skincare,16.08479494,8,329,5291.897534,Unknown,52,05-03-2016,17,73,11-03-2016,1,Carrier A,5.126681062,Supplier 2,Mumbai,5,940,24,4.184312183,Pending,4.090590365,Road,Route C,555.4898909
SKU3406,cosmetics,79.4034518,21,92,7305.117565,Unknown,99,01-06-2016,22,9,06-07-2016,6,Carrier C,2.724143337,Supplier 5,Delhi,29,158,29,14.82447872,Pass,2.774512511,Rail,Route A,358.5656703
SKU3407,cosmetics,24.67969054,28,323,7971.540045,Non-binary,77,16-08-2017,3,34,14-09-2017,3,Carrier C,5.212382533,Supplier 3,Mumbai,26,659,28,16.77884056,Pending,4.10223166,Road,Route A,195.1278523
SKU3408,haircare,74.53290385,77,658,49042.65073,Unknown,66,14-01-2017,23,6,09-02-2017,8,Carrier B,5.402085459,Supplier 1,Bangalore,18,455,8,103.6255543,Fail,0.829773709,Road,Route A,747.2684281
SKU3409,haircare,104.5485543,7,348,36382.8969,Male,61,25-09-2019,14,50,26-10-2019,4,Carrier B,6.191256615,Supplier 2,Bangalore,27,212,5,14.39284656,Pass,2.113935642,Rail,Route A,593.8611526
SKU3410,skincare,52.13635611,105,183,9540.953168,Unknown,49,21-03-2016,9,91,15-04-2016,3,Carrier A,5.089940216,Supplier 4,Chennai,22,707,18,89.39740498,Fail,3.419324115,Road,Route C,475.838671
SKU3411,cosmetics,51.70075796,37,916,47357.89429,Female,23,13-03-2020,21,67,25-03-2020,6,Carrier C,8.287461776,Supplier 2,Delhi,6,832,17,22.62055859,Fail,3.055691098,Rail,Route A,668.3672769
SKU3412,haircare,26.14015531,62,163,4260.845316,Male,93,24-12-2017,4,49,11-01-2018,1,Carrier A,4.685436775,Supplier 5,Bangalore,17,652,30,14.47390792,Pending,1.93169985,Road,Route A,689.5467575
SKU3413,skincare,82.37599013,16,523,43082.64284,Unknown,18,26-12-2017,8,76,13-01-2018,9,Carrier C,10.04064608,Supplier 1,Mumbai,9,169,11,6.713224848,Pass,0.142921048,Sea,Route C,172.7999987
SKU3414,cosmetics,3.094281717,93,979,3029.301801,Unknown,80,02-05-2016,26,69,22-05-2016,9,Carrier B,7.010352707,Supplier 2,Delhi,11,938,15,59.83912806,Pass,1.335298536,Rail,Route B,870.2785689
SKU3415,haircare,3.203509459,65,899,2879.955004,Female,38,02-06-2019,7,1,10-06-2019,5,Carrier A,5.021362698,Supplier 4,Delhi,3,911,8,87.80543477,Fail,0.397842289,Rail,Route A,344.0901995
SKU3416,skincare,65.2345926,84,896,58450.19497,Non-binary,18,28-10-2019,5,43,23-11-2019,7,Carrier A,4.508114293,Supplier 3,Delhi,19,363,8,67.94029097,Fail,1.894912593,Road,Route B,100.6410842
SKU3417,skincare,97.85302556,0,828,81022.30516,Male,65,07-05-2019,13,9,16-05-2019,1,Carrier B,9.147407023,Supplier 1,Mumbai,8,704,26,9.309493378,Pending,1.949233022,Air,Route C,590.7081176
SKU3418,skincare,14.56432729,4,251,3655.646151,Male,70,25-06-2020,9,47,25-07-2020,9,Carrier A,9.939232734,Supplier 5,Bangalore,21,161,9,88.20558693,Pending,1.531999679,Road,Route B,527.619283
SKU3419,skincare,92.75030244,1,814,75498.74619,Male,66,08-12-2017,12,11,19-12-2017,1,Carrier B,8.267614629,Supplier 1,Mumbai,10,691,30,9.840556843,Pending,2.275540432,Air,Route C,555.431072
SKU3420,skincare,58.63833522,39,987,57876.03686,Unknown,5,09-09-2018,26,87,08-10-2018,1,Carrier A,6.669248652,Supplier 2,Chennai,28,961,22,52.72695791,Pending,3.519658134,Rail,Route B,966.4398835
SKU3421,skincare,27.63343171,93,252,6963.624791,Male,87,03-09-2016,25,49,08-09-2016,3,Carrier B,1.101575139,Supplier 1,Delhi,2,652,15,85.69828727,Pending,1.297364133,Air,Route B,799.7651391
SKU3422,haircare,75.47897555,85,660,49816.12386,Unknown,67,14-06-2017,24,11,14-07-2017,8,Carrier B,5.227119736,Supplier 1,Bangalore,22,477,3,88.36283294,Fail,0.69878278,Road,Route A,693.2853984
SKU3423,haircare,43.86112486,85,32,1403.555995,Female,0,08-02-2020,14,25,06-03-2020,4,Carrier B,6.613965101,Supplier 1,Bangalore,23,802,15,12.04508863,Pass,1.84521302,Road,Route C,174.5116512
SKU3424,cosmetics,84.58684341,81,17,1437.976338,Female,12,14-11-2018,20,70,20-11-2018,2,Carrier C,8.053119709,Supplier 5,Chennai,4,217,4,67.39445656,Fail,1.423579157,Road,Route B,842.260909
SKU3425,haircare,47.96178385,64,236,11318.98099,Unknown,14,22-03-2016,16,53,15-04-2016,1,Carrier B,9.932825498,Supplier 2,Delhi,23,564,25,65.46523069,Pending,2.542070861,Rail,Route A,471.4520971
SKU3426,skincare,16.4828021,9,239,3939.389703,Male,85,10-11-2017,10,45,10-12-2017,9,Carrier A,9.372916998,Supplier 5,Bangalore,21,173,8,97.14038792,Pending,1.492270304,Road,Route B,575.8605149
SKU3427,skincare,17.30029473,17,371,6418.409345,Female,48,04-06-2017,25,71,12-07-2017,8,Carrier C,4.699878342,Supplier 4,Mumbai,30,904,26,90.97553975,Fail,2.833574588,Rail,Route A,414.1868869
SKU3428,skincare,15.43430477,16,374,5772.429985,Female,49,09-08-2019,26,68,14-09-2019,8,Carrier C,4.774505216,Supplier 4,Mumbai,28,943,24,79.51300595,Fail,2.595231467,Rail,Route A,423.4471384
SKU3429,cosmetics,75.22804071,53,743,55894.43425,Male,50,05-05-2019,18,90,02-06-2019,7,Carrier A,3.82504587,Supplier 2,Mumbai,21,916,14,72.83226394,Pending,0.714235827,Sea,Route A,100.1865232
SKU3430,haircare,46.01401222,60,224,10307.13874,Unknown,4,12-02-2019,19,51,08-03-2019,1,Carrier B,9.46427278,Supplier 2,Delhi,23,626,23,64.4670334,Pending,2.700076127,Rail,Route A,437.106467
SKU3431,haircare,77.99438537,18,696,54284.09222,Male,90,16-01-2018,12,13,16-02-2018,5,Carrier A,5.207300736,Supplier 2,Delhi,26,906,7,33.15511574,Fail,4.942306015,Sea,Route B,304.6253726
SKU3432,cosmetics,88.16211282,62,608,53602.56459,Unknown,62,08-06-2016,23,5,01-07-2016,6,Carrier B,5.628344545,Supplier 5,Chennai,17,756,7,61.47609721,Pending,0.018145806,Air,Route C,471.1805029
SKU3433,skincare,16.31984065,11,380,6201.539448,Female,50,07-01-2016,25,69,12-02-2016,8,Carrier C,4.322991759,Supplier 4,Mumbai,28,965,21,86.1722186,Fail,3.044689384,Rail,Route A,458.4029424
SKU3434,cosmetics,91.58644896,9,131,11997.82481,Unknown,88,21-01-2018,1,30,22-02-2018,8,Carrier B,10.60634466,Supplier 1,Kolkata,24,336,13,46.03260289,Pending,1.726737224,Rail,Route B,486.4543618
SKU3435,cosmetics,3.232268654,93,981,3170.85555,Unknown,86,31-12-2017,28,67,20-01-2018,9,Carrier B,6.789518407,Supplier 2,Delhi,11,866,15,65.7279091,Pass,1.393426978,Rail,Route B,850.7561389
SKU3436,haircare,7.732838726,14,324,2505.439747,Male,69,15-05-2020,24,32,16-06-2020,7,Carrier B,8.329832712,Supplier 4,Kolkata,25,763,29,53.22587439,Pending,0.979662489,Road,Route C,908.3710514
SKU3437,haircare,39.87567208,27,620,24722.91669,Unknown,16,18-07-2019,9,45,13-08-2019,8,Carrier C,4.521529676,Supplier 2,Kolkata,18,376,17,24.70653942,Pending,2.35369296,Sea,Route A,577.5059365
SKU3438,haircare,46.20438979,88,32,1478.540473,Female,10,07-03-2017,11,22,01-04-2017,4,Carrier B,6.144727618,Supplier 1,Bangalore,21,786,19,11.56759143,Pass,1.741848796,Road,Route C,173.6182921
SKU3439,haircare,4.510182337,32,215,969.6892025,Male,7,02-09-2020,25,5,10-10-2020,8,Carrier C,10.57555256,Supplier 2,Bangalore,30,451,5,36.644387,Pending,3.502527517,Air,Route A,767.5829494
SKU3440,haircare,2.977074557,64,898,2673.412952,Female,40,01-09-2018,4,1,07-09-2018,5,Carrier A,5.728811498,Supplier 4,Delhi,1,968,6,84.1646779,Fail,0.372428501,Rail,Route A,360.6887414
SKU3441,cosmetics,66.88913451,61,624,41738.81994,Non-binary,13,27-11-2019,19,95,09-12-2019,9,Carrier C,4.938594117,Supplier 5,Chennai,3,235,20,21.90280258,Fail,3.668620471,Sea,Route A,406.5883719
SKU3442,skincare,31.95373878,69,464,14826.53479,Male,66,25-02-2017,24,53,20-03-2017,8,Carrier C,6.579708154,Supplier 5,Kolkata,15,406,20,1.74086368,Fail,4.885285214,Rail,Route C,570.8008847
SKU3443,haircare,26.61252942,75,863,22966.61289,Non-binary,84,09-06-2020,30,1,04-07-2020,8,Carrier B,4.406612106,Supplier 3,Chennai,17,844,21,78.71009453,Pending,3.339050103,Road,Route B,398.3646571
SKU3444,skincare,32.53598313,89,244,7938.779883,Male,86,12-12-2019,27,51,16-12-2019,3,Carrier B,1.107946088,Supplier 1,Delhi,1,673,15,81.45469174,Pending,1.319253216,Air,Route B,728.4207875
SKU3445,skincare,81.75827145,92,940,76852.77516,Female,81,19-12-2019,21,34,14-01-2020,8,Carrier C,6.948148235,Supplier 1,Kolkata,18,809,1,88.77333634,Pending,3.987038096,Road,Route A,567.7877673
SKU3446,haircare,75.58387097,89,115,8692.145162,Unknown,72,29-01-2016,17,67,21-02-2016,1,Carrier C,7.440645435,Supplier 4,Chennai,22,845,22,38.54524326,Fail,3.82974623,Air,Route A,754.2886
SKU3447,skincare,48.6532528,30,167,8125.093217,Male,4,06-12-2020,15,39,31-12-2020,4,Carrier B,2.845284666,Supplier 3,Chennai,22,423,9,55.67101198,Pending,2.873226405,Rail,Route C,552.4852037
SKU3448,skincare,94.82101062,93,963,91312.63323,Female,46,23-07-2016,21,64,22-08-2016,1,Carrier A,4.938396486,Supplier 2,Kolkata,29,341,12,29.15524035,Pending,0.022511179,Air,Route A,130.494242
SKU3449,cosmetics,54.23320984,76,707,38342.87936,Non-binary,65,11-12-2018,1,84,27-12-2018,5,Carrier B,8.658541235,Supplier 5,Mumbai,11,811,12,5.483790475,Pending,0.577829376,Air,Route B,362.6044039
SKU3450,skincare,85.52877931,78,882,75436.38335,Unknown,36,28-12-2019,13,36,07-01-2020,2,Carrier C,2.629629841,Supplier 3,Chennai,8,186,8,70.16011104,Fail,2.797740842,Sea,Route B,799.5010099
